Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630406323774,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,EB,CF,
-1762630406323134,0405240A,true,Rx,0,3,07,00,00,00,00,00,00,00,
-1762630406319635,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406319507,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406319337,0401E452,true,Rx,0,8,01,F0,C9,F5,FF,FF,00,00,
-1762630406319209,0401E452,true,Rx,0,8,00,F0,44,F5,FF,FF,00,00,
-1762630406314046,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406312169,0405C40F,true,Rx,0,8,00,01,28,40,68,51,84,2E,
-1762630406312041,0405C42F,true,Rx,0,8,00,64,6F,29,10,00,17,00,
-1762630406311870,0405C40F,true,Rx,0,8,01,01,DF,3F,D4,51,35,1D,
-1762630406311742,0405C42F,true,Rx,0,8,01,64,BE,29,54,00,BE,FF,
-1762630406311614,0405C52F,true,Rx,0,5,00,F7,FF,18,00,00,00,00,
-1762630406311486,0405C40F,true,Rx,0,8,02,01,51,41,D2,51,22,D5,
-1762630406311358,0405C42F,true,Rx,0,8,02,64,65,28,0D,00,2E,00,
-1762630406311230,0405C52F,true,Rx,0,5,02,01,00,1C,00,00,00,00,
-1762630406311145,0405C52F,true,Rx,0,5,01,31,00,61,00,00,00,00,
-1762630406310292,0405C410,true,Rx,0,8,00,01,BC,45,4F,87,E9,72,
-1762630406310164,0405C430,true,Rx,0,8,00,64,5F,09,55,01,7A,FF,
-1762630406310036,0405C410,true,Rx,0,8,01,01,7F,4C,02,88,AF,48,
-1762630406309865,0405C430,true,Rx,0,8,01,64,1B,2C,DF,01,9D,FF,
-1762630406309780,0405C530,true,Rx,0,5,00,F2,00,9D,FE,00,00,00,
-1762630406309652,0405C410,true,Rx,0,8,02,01,35,45,2A,89,13,8B,
-1762630406309481,0405C430,true,Rx,0,8,02,64,6D,2D,A7,FF,85,00,
-1762630406309396,0405C530,true,Rx,0,5,02,81,00,C7,00,00,00,00,
-1762630406309268,0405C530,true,Rx,0,5,01,EC,FE,7E,FF,00,00,00,
-1762630406309140,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630406309012,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406308841,0401E451,true,Rx,0,8,01,FB,72,FE,FF,FF,00,00,
-1762630406308713,0401E451,true,Rx,0,8,00,FB,4B,FF,FF,FF,00,00,
-1762630406307817,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406305428,040A2011,true,Rx,0,8,EC,FF,FB,FF,D3,03,FE,CF,
-1762630406305300,04056411,true,Rx,0,8,F8,FF,05,00,04,FD,FE,CF,
-1762630406303892,040A2012,true,Rx,0,8,11,00,FA,FF,E8,03,FF,CF,
-1762630406303764,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,FF,CF,
-1762630406303423,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630406299625,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630406299497,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630406299369,0401E452,true,Rx,0,8,01,04,C9,F5,FF,FF,00,00,
-1762630406299199,0401E452,true,Rx,0,8,00,04,44,F5,FF,FF,00,00,
-1762630406296255,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406293439,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406289173,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630406289045,0401E411,true,Rx,0,7,01,01,04,00,00,00,00,00,
-1762630406288874,0401E451,true,Rx,0,8,01,0F,72,FE,FF,FF,00,00,
-1762630406288746,0401E451,true,Rx,0,8,00,0F,4B,FF,FF,FF,00,00,
-1762630406285461,040A2011,true,Rx,0,8,EB,FF,F8,FF,CC,03,12,D0,
-1762630406285333,04056411,true,Rx,0,8,F8,FF,05,00,04,FD,12,D0,
-1762630406283925,040A2012,true,Rx,0,8,0C,00,F9,FF,EC,03,13,D0,
-1762630406283754,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,13,D0,
-1762630406279616,0401E412,true,Rx,0,7,00,01,06,00,00,00,00,00,
-1762630406279488,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406279360,0401E452,true,Rx,0,8,01,18,C9,F5,FF,FF,00,00,
-1762630406279189,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406279104,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406278933,0401E452,true,Rx,0,8,00,18,44,F5,FF,FF,00,00,
-1762630406274368,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630406269760,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406269120,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630406268992,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630406268864,0401E451,true,Rx,0,8,01,23,72,FE,FF,FF,00,00,
-1762630406268736,0401E451,true,Rx,0,8,00,23,4B,FF,FF,FF,00,00,
-1762630406268651,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406266944,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630406266816,04098C51,true,Rx,0,3,00,EE,FF,00,00,00,00,00,
-1762630406264640,040A2011,true,Rx,0,8,E6,FF,F5,FF,D0,03,27,D0,
-1762630406264512,04056411,true,Rx,0,8,F8,FF,05,00,04,FD,27,D0,
-1762630406263915,040A2012,true,Rx,0,8,10,00,FA,FF,E5,03,27,D0,
-1762630406263787,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,27,D0,
-1762630406262166,0405C40F,true,Rx,0,8,00,01,30,40,6F,51,AB,2E,
-1762630406262038,0405C42F,true,Rx,0,8,00,64,7D,29,0D,00,17,00,
-1762630406261910,0405C40F,true,Rx,0,8,01,01,EC,3F,E9,51,25,1D,
-1762630406261739,0405C42F,true,Rx,0,8,01,64,D5,29,0C,00,1F,00,
-1762630406261654,0405C52F,true,Rx,0,5,00,D3,FF,16,00,00,00,00,
-1762630406261483,0405C40F,true,Rx,0,8,02,01,53,41,ED,51,0C,D5,
-1762630406261355,0405C42F,true,Rx,0,8,02,64,4D,28,1C,00,37,00,
-1762630406261270,0405C52F,true,Rx,0,5,02,FD,FF,14,00,00,00,00,
-1762630406261142,0405C52F,true,Rx,0,5,01,2F,00,F3,FF,00,00,00,
-1762630406260288,0405C410,true,Rx,0,8,00,01,D4,45,5E,87,B7,72,
-1762630406260160,0405C430,true,Rx,0,8,00,64,5C,08,5E,01,A6,00,
-1762630406260032,0405C410,true,Rx,0,8,01,01,89,4C,42,88,49,48,
-1762630406259862,0405C430,true,Rx,0,8,01,64,9B,2B,E5,00,81,00,
-1762630406259776,0405C530,true,Rx,0,5,00,D8,FE,DC,FF,00,00,00,
-1762630406259648,0405C410,true,Rx,0,8,02,01,43,45,EF,88,DD,8A,
-1762630406259478,0401E412,true,Rx,0,7,00,01,0A,00,00,00,00,00,
-1762630406259350,0401E412,true,Rx,0,7,01,01,04,00,00,00,00,00,
-1762630406259222,0401E452,true,Rx,0,8,01,2C,C9,F5,FF,FF,00,00,
-1762630406259094,0401E452,true,Rx,0,8,00,2C,44,F5,FF,FF,00,00,
-1762630406258923,0405C430,true,Rx,0,8,02,64,47,2D,B0,FF,AE,00,
-1762630406258838,0405C530,true,Rx,0,5,02,9F,00,C3,00,00,00,00,
-1762630406258710,0405C530,true,Rx,0,5,01,11,02,65,01,00,00,00,
-1762630406254870,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630406254699,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630406253419,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630406249153,0401E411,true,Rx,0,7,00,01,FE,FF,00,00,00,00,
-1762630406249025,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406248897,0401E451,true,Rx,0,8,01,37,72,FE,FF,FF,00,00,
-1762630406248726,0401E451,true,Rx,0,8,00,37,4B,FF,FF,FF,00,00,
-1762630406245441,040A2011,true,Rx,0,8,EC,FF,F2,FF,D0,03,3A,D0,
-1762630406245313,04056411,true,Rx,0,8,F8,FF,05,00,04,FD,3A,D0,
-1762630406243905,040A2012,true,Rx,0,8,0D,00,F9,FF,ED,03,3B,D0,
-1762630406243777,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,3B,D0,
-1762630406239638,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406239510,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630406239382,0401E452,true,Rx,0,8,01,40,C9,F5,FF,FF,00,00,
-1762630406239212,0401E452,true,Rx,0,8,00,40,44,F5,FF,FF,00,00,
-1762630406229123,0401E411,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406228995,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406228867,0401E451,true,Rx,0,8,01,4B,72,FE,FF,FF,00,00,
-1762630406228739,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406228611,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406228483,0401E451,true,Rx,0,8,00,4B,4B,FF,FF,FF,00,00,
-1762630406225454,040A2011,true,Rx,0,8,EB,FF,F7,FF,D3,03,4E,D0,
-1762630406225283,04056411,true,Rx,0,8,F8,FF,05,00,04,FD,4E,D0,
-1762630406225155,040D6863,true,Rx,0,6,00,00,00,00,00,01,00,00,
-1762630406224344,0405240A,true,Rx,0,3,02,00,00,00,00,00,00,00,
-1762630406223918,040A2012,true,Rx,0,8,0E,00,F9,FF,EB,03,4F,D0,
-1762630406223747,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,4F,D0,
-1762630406223107,040D6843,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630406221059,040D6863,true,Rx,0,6,01,00,00,00,00,01,00,00,
-1762630406219651,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406219481,0401E412,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630406219353,0401E452,true,Rx,0,8,01,54,C9,F5,FF,FF,00,00,
-1762630406219225,0401E452,true,Rx,0,8,00,54,44,F5,FF,FF,00,00,
-1762630406219054,040D6843,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630406217433,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406217006,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406214403,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406212100,0405C40F,true,Rx,0,8,00,01,36,40,69,51,C7,2E,
-1762630406211972,0405C42F,true,Rx,0,8,00,64,87,29,0D,00,1A,00,
-1762630406211801,0405C40F,true,Rx,0,8,01,01,E1,3F,B9,51,70,1D,
-1762630406211673,0405C42F,true,Rx,0,8,01,64,E9,29,13,00,E8,FF,
-1762630406211588,0405C52F,true,Rx,0,5,00,CD,FF,11,00,00,00,00,
-1762630406211417,0405C40F,true,Rx,0,8,02,01,54,41,D0,51,E7,D4,
-1762630406211289,0405C42F,true,Rx,0,8,02,64,70,28,23,00,3B,00,
-1762630406211204,0405C52F,true,Rx,0,5,02,09,00,03,00,00,00,00,
-1762630406211076,0405C52F,true,Rx,0,5,01,49,00,E1,FF,00,00,00,
-1762630406210777,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406210265,0405C410,true,Rx,0,8,00,01,E3,45,C7,87,45,72,
-1762630406210094,0405C430,true,Rx,0,8,00,64,F5,07,E3,00,AC,01,
-1762630406210009,0405C530,true,Rx,0,5,00,0D,FF,11,00,00,00,00,
-1762630406209838,0405C410,true,Rx,0,8,01,01,94,4C,28,88,12,48,
-1762630406209710,0405C430,true,Rx,0,8,01,64,71,2B,9C,00,17,01,
-1762630406209582,0405C410,true,Rx,0,8,02,01,31,45,E0,88,C5,8A,
-1762630406209412,0405C430,true,Rx,0,8,02,64,65,2D,CA,FF,F8,00,
-1762630406209326,0405C530,true,Rx,0,5,01,27,04,C4,01,00,00,00,
-1762630406209198,0405C530,true,Rx,0,5,02,26,00,76,00,00,00,00,
-1762630406209070,0401E411,true,Rx,0,7,00,01,FE,FF,00,00,00,00,
-1762630406208942,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630406208814,0401E451,true,Rx,0,8,01,5F,72,FE,FF,FF,00,00,
-1762630406208644,0401E451,true,Rx,0,8,00,5F,4B,FF,FF,FF,00,00,
-1762630406205444,040A2011,true,Rx,0,8,EA,FF,F5,FF,D0,03,62,D0,
-1762630406205316,04056411,true,Rx,0,8,F8,FF,05,00,04,FD,62,D0,
-1762630406203908,040A2012,true,Rx,0,8,11,00,F7,FF,E7,03,63,D0,
-1762630406203780,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,63,D0,
-1762630406203396,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630406199641,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406199513,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406199343,0401E452,true,Rx,0,8,01,68,C9,F5,FF,FF,00,00,
-1762630406199215,0401E452,true,Rx,0,8,00,68,44,F5,FF,FF,00,00,
-1762630406190938,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406190639,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406189103,0401E411,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630406188975,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630406188847,0401E451,true,Rx,0,8,01,73,72,FE,FF,FF,00,00,
-1762630406188719,0401E451,true,Rx,0,8,00,73,4B,FF,FF,FF,00,00,
-1762630406185391,040A2011,true,Rx,0,8,E9,FF,F4,FF,D1,03,76,D0,
-1762630406185263,04056411,true,Rx,0,8,F8,FF,04,00,04,FD,76,D0,
-1762630406183898,040A2012,true,Rx,0,8,0D,00,FB,FF,EA,03,77,D0,
-1762630406183770,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,77,D0,
-1762630406179631,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406179503,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630406179333,0401E452,true,Rx,0,8,01,7C,C9,F5,FF,FF,00,00,
-1762630406179205,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406179077,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406178949,0401E452,true,Rx,0,8,00,7C,44,F5,FF,FF,00,00,
-1762630406173232,0405240A,true,Rx,0,3,08,00,00,00,00,00,00,00,
-1762630406169136,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630406169008,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630406168880,0401E451,true,Rx,0,8,01,87,72,FE,FF,FF,00,00,
-1762630406168709,0401E451,true,Rx,0,8,00,87,4B,FF,FF,FF,00,00,
-1762630406166917,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630406166832,04098C51,true,Rx,0,3,00,ED,FF,00,00,00,00,00,
-1762630406165893,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630406165723,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630406165040,040A2011,true,Rx,0,8,EA,FF,F6,FF,CF,03,8B,D0,
-1762630406164869,04056411,true,Rx,0,8,F8,FF,04,00,04,FD,8A,D0,
-1762630406164784,04057002,true,Rx,0,4,B2,E5,15,69,00,00,00,00,
-1762630406163888,040A2012,true,Rx,0,8,10,00,F9,FF,EB,03,8B,D0,
-1762630406163717,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,8B,D0,
-1762630406162139,0405C40F,true,Rx,0,8,00,01,34,40,66,51,E4,2E,
-1762630406162011,0405C42F,true,Rx,0,8,00,64,AF,29,09,00,2D,00,
-1762630406161883,0405C40F,true,Rx,0,8,01,01,DF,3F,D8,51,AA,1D,
-1762630406161712,0405C42F,true,Rx,0,8,01,64,4A,2A,E5,FF,34,00,
-1762630406161627,0405C52F,true,Rx,0,5,00,EE,FF,F6,FF,00,00,00,
-1762630406161456,0405C40F,true,Rx,0,8,02,01,48,41,E5,51,C9,D4,
-1762630406161328,0405C42F,true,Rx,0,8,02,64,8B,28,FF,FF,22,00,
-1762630406161243,0405C52F,true,Rx,0,5,02,18,00,F2,FF,00,00,00,
-1762630406161115,0405C52F,true,Rx,0,5,01,0E,00,2A,00,00,00,00,
-1762630406160262,0405C410,true,Rx,0,8,00,01,CD,45,BF,87,63,72,
-1762630406160134,0405C430,true,Rx,0,8,00,64,A7,07,C9,FF,52,01,
-1762630406160006,0405C410,true,Rx,0,8,01,01,8D,4C,FA,87,1B,48,
-1762630406159878,0405C430,true,Rx,0,8,01,64,97,2B,89,FD,82,FF,
-1762630406159750,0405C530,true,Rx,0,5,00,AB,FF,24,00,00,00,00,
-1762630406159579,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406159451,0401E412,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630406159323,0401E452,true,Rx,0,8,01,90,C9,F5,FF,FF,00,00,
-1762630406159195,0401E452,true,Rx,0,8,00,90,44,F5,FF,FF,00,00,
-1762630406159067,0405C410,true,Rx,0,8,02,01,39,45,24,89,DF,8A,
-1762630406158896,0405C430,true,Rx,0,8,02,64,7D,2D,7E,FF,51,00,
-1762630406158811,0405C530,true,Rx,0,5,02,C0,FF,D6,FF,00,00,00,
-1762630406158683,0405C530,true,Rx,0,5,01,CC,02,9A,01,00,00,00,
-1762630406153435,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630406149126,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630406148998,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630406148870,0401E451,true,Rx,0,8,01,9B,72,FE,FF,FF,00,00,
-1762630406148699,0401E451,true,Rx,0,8,00,9B,4B,FF,FF,FF,00,00,
-1762630406145414,040A2011,true,Rx,0,8,EB,FF,F8,FF,CF,03,9E,D0,
-1762630406145286,04056411,true,Rx,0,8,F8,FF,05,00,04,FD,9E,D0,
-1762630406145158,1C0003E2,true,Rx,0,8,02,FC,1B,00,B2,12,11,B1,
-1762630406144987,1C0003E2,true,Rx,0,8,01,DF,02,B2,12,06,00,0C,
-1762630406144859,1C0003E2,true,Rx,0,8,00,E0,B1,FF,FF,00,83,FF,
-1762630406144731,1C0003E2,true,Rx,0,7,FF,E0,28,01,00,94,03,00,
-1762630406143878,040A2012,true,Rx,0,8,10,00,F8,FF,EC,03,9F,D0,
-1762630406143708,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,9F,D0,
-1762630406139612,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630406139484,0401E412,true,Rx,0,7,01,01,FE,FF,00,00,00,00,
-1762630406139313,0401E452,true,Rx,0,8,01,A4,C9,F5,FF,FF,00,00,
-1762630406139185,0401E452,true,Rx,0,8,00,A4,44,F5,FF,FF,00,00,
-1762630406138460,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406133340,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406129116,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630406128988,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630406128817,0401E451,true,Rx,0,8,01,AF,72,FE,FF,FF,00,00,
-1762630406128689,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406128561,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406128433,0401E451,true,Rx,0,8,00,AF,4B,FF,FF,FF,00,00,
-1762630406125362,040A2011,true,Rx,0,8,E9,FF,F6,FF,CD,03,B2,D0,
-1762630406125234,04056411,true,Rx,0,8,F8,FF,04,00,04,FD,B2,D0,
-1762630406124338,0405240A,true,Rx,0,3,06,00,00,00,00,00,00,00,
-1762630406123868,040A2012,true,Rx,0,8,0B,00,F8,FF,ED,03,B3,D0,
-1762630406123740,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,B3,D0,
-1762630406119602,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406119474,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630406119346,0401E452,true,Rx,0,8,01,B8,C9,F5,FF,FF,00,00,
-1762630406119175,0401E452,true,Rx,0,8,00,B8,44,F5,FF,FF,00,00,
-1762630406116871,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406114013,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406112135,0405C40F,true,Rx,0,8,00,01,2D,40,5C,51,E1,2E,
-1762630406112007,0405C42F,true,Rx,0,8,00,64,B7,29,F9,FF,FC,FF,
-1762630406111922,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406111751,0405C40F,true,Rx,0,8,01,01,DD,3F,00,52,B9,1D,
-1762630406111623,0405C42F,true,Rx,0,8,01,64,C8,29,B9,FF,C7,FF,
-1762630406111495,0405C52F,true,Rx,0,5,00,0D,00,EB,FF,00,00,00,
-1762630406111367,0405C40F,true,Rx,0,8,02,01,46,41,F7,51,19,D5,
-1762630406111282,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406111154,0405C42F,true,Rx,0,8,02,64,9E,28,F5,FF,03,00,
-1762630406111026,0405C52F,true,Rx,0,5,01,CA,FF,3F,00,00,00,00,
-1762630406110941,0405C52F,true,Rx,0,5,02,FA,FF,E7,FF,00,00,00,
-1762630406110301,0405C410,true,Rx,0,8,00,01,BD,45,B3,87,F7,71,
-1762630406110130,0405C430,true,Rx,0,8,00,64,CC,08,7E,FF,FB,FE,
-1762630406110002,0405C410,true,Rx,0,8,01,01,65,4C,B6,87,A5,48,
-1762630406109874,0405C430,true,Rx,0,8,01,64,FF,2B,50,FF,E2,FD,
-1762630406109746,0405C530,true,Rx,0,5,00,A3,FE,43,FF,00,00,00,
-1762630406109618,0405C410,true,Rx,0,8,02,01,39,45,35,89,51,8B,
-1762630406109448,0405C430,true,Rx,0,8,02,64,53,2D,BD,00,8E,FF,
-1762630406109362,0405C530,true,Rx,0,5,02,BC,FF,76,FF,00,00,00,
-1762630406109234,0405C530,true,Rx,0,5,01,BF,02,B3,01,00,00,00,
-1762630406109106,0401E411,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406108978,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630406108850,0401E451,true,Rx,0,8,01,C3,72,FE,FF,FF,00,00,
-1762630406108680,0401E451,true,Rx,0,8,00,C3,4B,FF,FF,FF,00,00,
-1762630406105394,040A2011,true,Rx,0,8,EB,FF,F9,FF,CF,03,C6,D0,
-1762630406105266,04056411,true,Rx,0,8,F8,FF,04,00,04,FD,C6,D0,
-1762630406103901,040A2012,true,Rx,0,8,0F,00,FC,FF,EC,03,C7,D0,
-1762630406103730,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,C7,D0,
-1762630406103389,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630406099592,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630406099464,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630406099336,0401E452,true,Rx,0,8,01,CC,C9,F5,FF,FF,00,00,
-1762630406099208,0401E452,true,Rx,0,8,00,CC,44,F5,FF,FF,00,00,
-1762630406089139,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630406089011,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406088840,0401E451,true,Rx,0,8,01,D7,72,FE,FF,FF,00,00,
-1762630406088712,0401E451,true,Rx,0,8,00,D7,4B,FF,FF,FF,00,00,
-1762630406085427,040A2011,true,Rx,0,8,EC,FF,F6,FF,D0,03,DA,D0,
-1762630406085256,04056411,true,Rx,0,8,F8,FF,04,00,04,FD,DA,D0,
-1762630406083891,040A2012,true,Rx,0,8,0F,00,F8,FF,EA,03,DB,D0,
-1762630406083763,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,DB,D0,
-1762630406079625,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630406079497,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406079326,0401E452,true,Rx,0,8,01,E0,C9,F5,FF,FF,00,00,
-1762630406079198,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406079070,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406078942,0401E452,true,Rx,0,8,00,E0,44,F5,FF,FF,00,00,
-1762630406076937,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630406076766,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630406074334,0405240A,true,Rx,0,3,04,00,00,00,00,00,00,00,
-1762630406069129,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630406069001,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630406068873,0401E451,true,Rx,0,8,01,EB,72,FE,FF,FF,00,00,
-1762630406068702,0401E451,true,Rx,0,8,00,EB,4B,FF,FF,FF,00,00,
-1762630406066868,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630406066783,04098C51,true,Rx,0,3,00,EB,FF,00,00,00,00,00,
-1762630406064991,040A2011,true,Rx,0,8,EC,FF,F6,FF,D1,03,EF,D0,
-1762630406064863,04056411,true,Rx,0,8,F8,FF,04,00,04,FD,EE,D0,
-1762630406063881,040A2012,true,Rx,0,8,0C,00,F9,FF,E8,03,EF,D0,
-1762630406063753,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,EF,D0,
-1762630406062132,0405C40F,true,Rx,0,8,00,01,3C,40,45,51,E1,2E,
-1762630406062004,0405C42F,true,Rx,0,8,00,64,A3,29,0B,00,E9,FF,
-1762630406061833,0405C40F,true,Rx,0,8,01,01,E2,3F,E1,51,A4,1D,
-1762630406061705,0405C42F,true,Rx,0,8,01,64,D1,29,E8,FF,52,00,
-1762630406061577,0405C52F,true,Rx,0,5,00,EE,FF,FD,FF,00,00,00,
-1762630406061449,0405C40F,true,Rx,0,8,02,01,3A,41,1B,52,3A,D5,
-1762630406061321,0405C42F,true,Rx,0,8,02,64,A1,28,F2,FF,EB,FF,
-1762630406061193,0405C52F,true,Rx,0,5,02,FD,FF,DB,FF,00,00,00,
-1762630406061108,0405C52F,true,Rx,0,5,01,31,00,DC,FF,00,00,00,
-1762630406060297,0405C410,true,Rx,0,8,00,01,CB,45,D1,87,15,72,
-1762630406060127,0405C430,true,Rx,0,8,00,64,88,08,F0,FE,9C,FE,
-1762630406059999,0405C410,true,Rx,0,8,01,01,75,4C,B4,87,34,48,
-1762630406059871,0405C430,true,Rx,0,8,01,64,09,2C,19,01,19,FE,
-1762630406059743,0405C530,true,Rx,0,5,00,B6,FF,84,FF,00,00,00,
-1762630406059615,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630406059487,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630406059316,0401E452,true,Rx,0,8,01,F4,C9,F5,FF,FF,00,00,
-1762630406059188,0401E452,true,Rx,0,8,00,F4,44,F5,FF,FF,00,00,
-1762630406059060,0405C410,true,Rx,0,8,02,01,39,45,EE,88,58,8B,
