Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630422218266,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422217199,1C0000C2,true,Rx,0,8,02,FD,09,00,00,11,27,80,
-1762630422217071,1C0000C2,true,Rx,0,5,00,E1,16,40,03,00,00,00,
-1762630422216346,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422214981,1C000046,true,Rx,0,8,02,FD,09,00,00,11,27,80,
-1762630422214895,1C000046,true,Rx,0,5,00,E1,17,1E,03,00,00,00,
-1762630422212677,0405C40F,true,Rx,0,8,00,01,53,39,CE,39,8C,1D,
-1762630422212549,0405C42F,true,Rx,0,8,00,64,E6,26,DB,FF,3C,00,
-1762630422212421,0405C52F,true,Rx,0,5,00,B3,FF,CC,FF,00,00,00,
-1762630422212293,0405C40F,true,Rx,0,8,01,01,7C,3A,80,3A,30,13,
-1762630422212165,0405C42F,true,Rx,0,8,01,64,7D,28,F6,FF,F2,FF,
-1762630422211994,0405C40F,true,Rx,0,8,02,01,14,3D,67,3B,FD,E9,
-1762630422211866,0405C42F,true,Rx,0,8,02,64,F0,28,A0,FF,5C,00,
-1762630422211738,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630422211610,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422211525,0405C52F,true,Rx,0,5,01,E5,FF,C8,FF,00,00,00,
-1762630422211397,0405C52F,true,Rx,0,5,02,CA,FF,40,00,00,00,00,
-1762630422210885,0405C410,true,Rx,0,8,00,01,E5,43,6D,AF,FB,D1,
-1762630422210757,0405C430,true,Rx,0,8,00,64,71,29,6E,FF,B6,00,
-1762630422210629,0405C530,true,Rx,0,5,00,C7,FF,FA,FF,00,00,00,
-1762630422210501,0405C410,true,Rx,0,8,01,01,39,44,2B,9F,AF,2C,
-1762630422210373,0405C430,true,Rx,0,8,01,64,C6,2B,C2,FF,E4,00,
-1762630422210245,0405C410,true,Rx,0,8,02,01,9D,41,44,97,59,30,
-1762630422210074,0405C430,true,Rx,0,8,02,64,43,2A,B9,FF,71,00,
-1762630422209989,0405C530,true,Rx,0,5,01,D8,FF,20,00,00,00,00,
-1762630422209861,0405C530,true,Rx,0,5,02,D4,00,58,FF,00,00,00,
-1762630422208538,0401E412,true,Rx,0,7,00,05,14,00,91,FF,01,00,
-1762630422208410,0401E412,true,Rx,0,7,01,05,25,00,80,FF,01,00,
-1762630422208240,0401E452,true,Rx,0,8,01,74,B0,F6,FF,FF,25,FC,
-1762630422208112,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422207984,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422207856,0401E452,true,Rx,0,8,00,74,66,F6,FF,FF,F5,FC,
-1762630422205467,040A2011,true,Rx,0,8,6E,00,DE,FF,B4,03,77,DB,
-1762630422205339,04056411,true,Rx,0,8,FC,FF,11,00,8D,FC,77,DB,
-1762630422204827,040A2012,true,Rx,0,8,A1,FF,6C,00,88,03,77,DB,
-1762630422204699,04056412,true,Rx,0,8,FA,FF,14,00,FA,04,77,DB,
-1762630422204144,04072001,true,Rx,0,4,01,00,01,00,00,00,00,00,
-1762630422201157,0401E411,true,Rx,0,7,00,05,0E,00,78,FF,01,00,
-1762630422201029,0401E411,true,Rx,0,7,01,05,FB,FF,B0,FF,01,00,
-1762630422200859,0401E451,true,Rx,0,8,01,7C,34,FF,FF,FF,79,FF,
-1762630422200731,0401E451,true,Rx,0,8,00,7C,35,00,00,00,DD,FC,
-1762630422200645,0401E481,true,Rx,0,4,11,01,C1,FF,00,00,00,00,
-1762630422200517,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422200432,0401E481,true,Rx,0,4,12,01,89,FF,00,00,00,00,
-1762630422200304,0401E481,true,Rx,0,4,12,00,AF,FF,00,00,00,00,
-1762630422192112,1C0003FA,true,Rx,0,8,02,FD,1F,00,00,00,00,00,
-1762630422191984,1C0003FA,true,Rx,0,8,00,E2,14,02,01,28,80,33,
-1762630422191814,1C0003FA,true,Rx,0,8,00,00,00,57,69,66,69,42,
-1762630422191686,1C0003FA,true,Rx,0,8,6C,65,44,6F,6E,67,6C,65,
-1762630422191600,1C0003FA,true,Rx,0,3,00,3C,03,00,00,00,00,00,
-1762630422188529,0401E412,true,Rx,0,7,00,05,11,00,99,FF,01,00,
-1762630422188401,0401E412,true,Rx,0,7,01,05,23,00,7C,FF,01,00,
-1762630422188230,0401E452,true,Rx,0,8,01,88,AE,F6,FF,FF,2E,FC,
-1762630422188102,0401E452,true,Rx,0,8,00,88,64,F6,FF,FF,05,FD,
-1762630422185457,040A2011,true,Rx,0,8,56,FF,C8,FF,E6,03,8B,DB,
-1762630422185329,04056411,true,Rx,0,8,FC,FF,10,00,8F,FC,8B,DB,
-1762630422184817,040A2012,true,Rx,0,8,8E,FF,0F,00,55,04,8B,DB,
-1762630422184731,04056412,true,Rx,0,8,FB,FF,14,00,F9,04,8B,DB,
-1762630422181147,0401E411,true,Rx,0,7,00,05,0E,00,82,FF,01,00,
-1762630422181019,0401E411,true,Rx,0,7,01,05,FC,FF,B8,FF,01,00,
-1762630422180891,0401E451,true,Rx,0,8,01,90,33,FF,FF,FF,7F,FF,
-1762630422180721,0401E451,true,Rx,0,8,00,90,34,00,00,00,E8,FC,
-1762630422180635,0401E481,true,Rx,0,4,11,01,C1,FF,00,00,00,00,
-1762630422180507,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422180422,0401E481,true,Rx,0,4,12,01,89,FF,00,00,00,00,
-1762630422180294,0401E481,true,Rx,0,4,12,00,AF,FF,00,00,00,00,
-1762630422179185,1C00005A,true,Rx,0,8,02,FD,09,00,04,01,28,80,
-1762630422179057,1C00005A,true,Rx,0,5,00,99,16,40,03,00,00,00,
-1762630422178332,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422178161,1C000342,true,Rx,0,8,02,FD,09,00,04,01,28,80,
-1762630422178076,1C000342,true,Rx,0,5,00,99,17,1E,03,00,00,00,
-1762630422176924,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422176838,04098C51,true,Rx,0,3,00,ED,FF,00,00,00,00,00,
-1762630422174150,1C0002BA,true,Rx,0,8,02,FD,09,00,06,01,28,80,
-1762630422174022,1C0002BA,true,Rx,0,5,00,1A,16,40,03,00,00,00,
-1762630422173894,1C00015A,true,Rx,0,8,02,FD,09,00,07,01,28,80,
-1762630422173809,0405240A,true,Rx,0,3,28,01,00,00,00,00,00,00,
-1762630422173681,1C00015A,true,Rx,0,5,00,D7,16,40,03,00,00,00,
-1762630422173510,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422172700,1C000355,true,Rx,0,8,02,FD,09,00,06,01,28,80,
-1762630422172572,1C000355,true,Rx,0,5,00,1A,17,1E,03,00,00,00,
-1762630422172401,1C00034A,true,Rx,0,8,02,FD,09,00,07,01,28,80,
-1762630422172316,1C00034A,true,Rx,0,5,00,D7,17,1E,03,00,00,00,
-1762630422169372,1C0000DA,true,Rx,0,8,02,FD,10,00,00,01,28,80,
-1762630422169201,1C0000DA,true,Rx,0,8,01,EF,00,41,86,11,05,00,
-1762630422169116,1C0000DA,true,Rx,0,4,00,00,92,03,00,00,00,00,
-1762630422168561,0401E412,true,Rx,0,7,00,05,08,00,94,FF,01,00,
-1762630422168433,0401E412,true,Rx,0,7,01,05,27,00,8A,FF,01,00,
-1762630422168263,0401E452,true,Rx,0,8,01,9C,AD,F6,FF,FF,2E,FC,
-1762630422168135,0401E452,true,Rx,0,8,00,9C,63,F6,FF,FF,19,FD,
-1762630422167495,1C000346,true,Rx,0,8,02,FD,11,00,00,01,28,80,
-1762630422167367,1C000346,true,Rx,0,8,01,D2,01,41,86,11,05,00,
-1762630422167239,1C000346,true,Rx,0,5,00,00,00,09,03,00,00,00,
-1762630422166983,1C00003A,true,Rx,0,8,02,FD,09,00,0C,01,28,80,
-1762630422166855,1C00003A,true,Rx,0,5,00,A7,16,40,03,00,00,00,
-1762630422165489,040A2011,true,Rx,0,8,DA,FF,D8,FF,06,04,9F,DB,
-1762630422165319,04056411,true,Rx,0,8,FC,FF,11,00,90,FC,9F,DB,
-1762630422164721,040A2012,true,Rx,0,8,2F,00,87,FF,DA,03,9F,DB,
-1762630422164593,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422164465,04056412,true,Rx,0,8,FB,FF,14,00,F9,04,9F,DB,
-1762630422163953,1C000341,true,Rx,0,8,02,FD,09,00,0C,01,28,80,
-1762630422163825,1C000341,true,Rx,0,5,00,A7,17,1E,03,00,00,00,
-1762630422162716,0405C40F,true,Rx,0,8,00,01,5C,39,D9,39,D4,1D,
-1762630422162546,0405C42F,true,Rx,0,8,00,64,DB,26,E4,FF,4C,00,
-1762630422162418,0405C40F,true,Rx,0,8,01,01,88,3A,98,3A,E4,13,
-1762630422162290,0405C42F,true,Rx,0,8,01,64,65,28,9B,FF,1E,00,
-1762630422162162,0405C52F,true,Rx,0,5,00,AF,FF,D9,FF,00,00,00,
-1762630422162034,0405C40F,true,Rx,0,8,02,01,1F,3D,92,3B,4A,EA,
-1762630422161863,0405C42F,true,Rx,0,8,02,64,12,29,AE,FF,33,00,
-1762630422161820,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422161692,0405C52F,true,Rx,0,5,02,CE,FF,EC,FF,00,00,00,
-1762630422161607,0405C52F,true,Rx,0,5,01,15,00,7E,FF,00,00,00,
-1762630422161436,1C00017A,true,Rx,0,8,02,FD,09,00,09,01,28,80,
-1762630422161351,1C00017A,true,Rx,0,5,00,75,16,40,03,00,00,00,
-1762630422161138,0401E411,true,Rx,0,7,00,05,0D,00,80,FF,01,00,
-1762630422161010,0401E411,true,Rx,0,7,01,05,F7,FF,B2,FF,01,00,
-1762630422160882,0401E451,true,Rx,0,8,01,A4,32,FF,FF,FF,8A,FF,
-1762630422160754,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422160626,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422160498,0401E451,true,Rx,0,8,00,A4,33,00,00,00,F4,FC,
-1762630422160370,0401E481,true,Rx,0,4,11,01,C1,FF,00,00,00,00,
-1762630422160284,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422160156,0401E481,true,Rx,0,4,12,01,8A,FF,00,00,00,00,
-1762630422160071,0401E481,true,Rx,0,4,12,00,AE,FF,00,00,00,00,
-1762630422159943,0405C410,true,Rx,0,8,00,01,15,44,21,A9,16,D1,
-1762630422159772,0405C430,true,Rx,0,8,00,64,43,29,E3,FF,BC,00,
-1762630422159644,0405C410,true,Rx,0,8,01,01,64,44,A5,9B,34,29,
-1762630422159516,0405C430,true,Rx,0,8,01,64,BF,2B,8D,00,2E,00,
-1762630422159388,0405C530,true,Rx,0,5,01,E1,FF,8B,00,00,00,00,
-1762630422159260,0405C410,true,Rx,0,8,02,01,F0,41,DC,94,4A,20,
-1762630422159132,0405C430,true,Rx,0,8,02,64,91,2A,31,00,68,00,
-1762630422159004,0405C530,true,Rx,0,5,02,9C,00,4A,00,00,00,00,
-1762630422158876,0405C530,true,Rx,0,5,00,A8,FF,4E,00,00,00,00,
-1762630422158748,1C00034B,true,Rx,0,8,02,FD,09,00,09,01,28,80,
-1762630422158620,1C00034B,true,Rx,0,5,00,75,17,1E,03,00,00,00,
-1762630422154141,04072001,true,Rx,0,4,01,00,01,00,00,00,00,00,
-1762630422153159,1C00029A,true,Rx,0,8,02,FD,09,00,08,01,28,80,
-1762630422153074,1C00029A,true,Rx,0,5,00,B8,16,40,03,00,00,00,
-1762630422152903,1C00023A,true,Rx,0,8,02,FD,09,00,0A,01,28,80,
-1762630422152818,1C00023A,true,Rx,0,5,00,3B,16,40,03,00,00,00,
-1762630422151410,1C000354,true,Rx,0,8,02,FD,09,00,08,01,28,80,
-1762630422151282,1C000354,true,Rx,0,5,00,B8,17,1E,03,00,00,00,
-1762630422149959,1C000351,true,Rx,0,8,02,FD,09,00,0A,01,28,80,
-1762630422149831,1C000351,true,Rx,0,5,00,3B,17,1E,03,00,00,00,
-1762630422148551,0401E412,true,Rx,0,7,00,05,09,00,96,FF,01,00,
-1762630422148423,0401E412,true,Rx,0,7,01,05,27,00,7A,FF,01,00,
-1762630422148253,0401E452,true,Rx,0,8,01,B0,AC,F6,FF,FF,3A,FC,
-1762630422148125,0401E452,true,Rx,0,8,00,B0,62,F6,FF,FF,2B,FD,
-1762630422145480,040A2011,true,Rx,0,8,6A,00,40,00,99,03,B3,DB,
-1762630422145309,04056411,true,Rx,0,8,FB,FF,10,00,92,FC,B3,DB,
-1762630422144840,040A2012,true,Rx,0,8,43,00,58,00,81,03,B3,DB,
-1762630422144712,04056412,true,Rx,0,8,FB,FF,12,00,FA,04,B3,DB,
-1762630422142152,1C00037A,true,Rx,0,8,02,FD,09,00,0B,01,28,80,
-1762630422142024,1C00037A,true,Rx,0,5,00,F6,16,40,03,00,00,00,
-1762630422141170,0401E411,true,Rx,0,7,00,05,10,00,81,FF,01,00,
-1762630422141042,0401E411,true,Rx,0,7,01,05,FE,FF,B2,FF,01,00,
-1762630422140872,0401E451,true,Rx,0,8,01,B8,32,FF,FF,FF,95,FF,
-1762630422140744,0401E451,true,Rx,0,8,00,B8,32,00,00,00,00,FD,
-1762630422140616,0401E481,true,Rx,0,4,11,01,C1,FF,00,00,00,00,
-1762630422140530,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422140402,0401E481,true,Rx,0,4,12,01,8A,FF,00,00,00,00,
-1762630422140317,0401E481,true,Rx,0,4,12,00,AE,FF,00,00,00,00,
-1762630422139933,1C00035B,true,Rx,0,8,02,FD,09,00,0B,01,28,80,
-1762630422139805,1C00035B,true,Rx,0,5,00,F6,17,1E,03,00,00,00,
-1762630422138354,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422136477,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422131187,1C0000BA,true,Rx,0,8,02,FD,09,00,0D,01,28,80,
-1762630422131059,1C0000BA,true,Rx,0,5,00,6A,16,40,03,00,00,00,
-1762630422129011,1C000345,true,Rx,0,8,02,FD,09,00,0D,01,28,80,
-1762630422128883,1C000345,true,Rx,0,5,00,6A,17,1E,03,00,00,00,
-1762630422128542,0401E412,true,Rx,0,7,00,05,11,00,9E,FF,01,00,
-1762630422128414,0401E412,true,Rx,0,7,01,05,1D,00,7E,FF,01,00,
-1762630422128286,0401E452,true,Rx,0,8,01,C4,AA,F6,FF,FF,43,FC,
-1762630422128158,0401E452,true,Rx,0,8,00,C4,61,F6,FF,FF,37,FD,
-1762630422125470,040A2011,true,Rx,0,8,F4,FF,14,00,C5,03,C7,DB,
-1762630422125342,04056411,true,Rx,0,8,FB,FF,10,00,93,FC,C7,DB,
-1762630422125086,0405240A,true,Rx,0,3,24,01,00,00,00,00,00,00,
-1762630422124830,040A2012,true,Rx,0,8,37,00,45,00,15,04,C7,DB,
-1762630422124702,04056412,true,Rx,0,8,FB,FF,10,00,FC,04,C7,DB,
-1762630422122782,04030C82,true,Rx,0,4,20,01,00,00,00,00,00,00,
-1762630422122611,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422121160,0401E411,true,Rx,0,7,00,05,11,00,84,FF,01,00,
-1762630422121032,0401E411,true,Rx,0,7,01,05,FB,FF,B8,FF,01,00,
-1762630422120904,0401E451,true,Rx,0,8,00,CC,31,00,00,00,09,FD,
-1762630422120734,0401E451,true,Rx,0,8,01,CC,31,FF,FF,FF,9B,FF,
-1762630422120648,0401E481,true,Rx,0,4,11,01,C0,FF,00,00,00,00,
-1762630422120563,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422120435,0401E481,true,Rx,0,4,12,01,95,FF,00,00,00,00,
-1762630422120307,0401E481,true,Rx,0,4,12,00,A3,FF,00,00,00,00,
-1762630422112713,0405C40F,true,Rx,0,8,00,01,68,39,E7,39,FA,1D,
-1762630422112585,0405C42F,true,Rx,0,8,00,64,CC,26,EB,FF,5F,00,
-1762630422112457,0405C40F,true,Rx,0,8,01,01,85,3A,AE,3A,20,14,
-1762630422112286,0405C42F,true,Rx,0,8,01,64,62,28,1D,00,06,00,
-1762630422112201,0405C52F,true,Rx,0,5,00,CC,FF,DB,FF,00,00,00,
-1762630422112030,0405C40F,true,Rx,0,8,02,01,1B,3D,A7,3B,8A,EA,
-1762630422111902,0405C42F,true,Rx,0,8,02,64,2B,29,C3,FF,31,00,
-1762630422111817,0405C52F,true,Rx,0,5,02,DE,FF,C8,FF,00,00,00,
-1762630422111689,0405C52F,true,Rx,0,5,01,02,00,38,00,00,00,00,
-1762630422110878,0405C410,true,Rx,0,8,00,01,2C,44,A0,A4,61,D0,
-1762630422110750,0405C430,true,Rx,0,8,00,64,04,29,52,00,7E,00,
-1762630422110622,0405C410,true,Rx,0,8,01,01,92,44,B9,98,63,21,
-1762630422110494,0405C430,true,Rx,0,8,01,64,ED,2B,D2,00,63,FE,
-1762630422110366,0405C530,true,Rx,0,5,00,9B,FF,6D,00,00,00,00,
-1762630422110196,0405C410,true,Rx,0,8,02,01,35,42,66,92,D2,E6,
-1762630422110110,0405C430,true,Rx,0,8,02,64,8D,2A,70,00,6D,FF,
-1762630422109982,0405C530,true,Rx,0,5,02,96,00,55,00,00,00,00,
-1762630422109854,0405C530,true,Rx,0,5,01,B7,FF,80,FF,00,00,00,
-1762630422108532,0401E412,true,Rx,0,7,00,05,0D,00,A2,FF,01,00,
-1762630422108404,0401E412,true,Rx,0,7,01,05,1C,00,86,FF,01,00,
-1762630422108233,0401E452,true,Rx,0,8,01,D8,A9,F6,FF,FF,4E,FC,
-1762630422108105,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422107977,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422107849,0401E452,true,Rx,0,8,00,D8,60,F6,FF,FF,37,FD,
-1762630422105460,040A2011,true,Rx,0,8,DE,FF,F9,FF,01,04,DB,DB,
-1762630422105332,04056411,true,Rx,0,8,FC,FF,0F,00,95,FC,DB,DB,
-1762630422104862,040A2012,true,Rx,0,8,01,00,B2,FF,FF,03,DB,DB,
-1762630422104734,04056412,true,Rx,0,8,FC,FF,0F,00,FF,04,DB,DB,
-1762630422104137,04072001,true,Rx,0,4,01,00,01,00,00,00,00,00,
-1762630422101151,0401E411,true,Rx,0,7,00,05,0C,00,83,FF,01,00,
-1762630422101023,0401E411,true,Rx,0,7,01,05,FA,FF,B2,FF,01,00,
-1762630422100895,0401E451,true,Rx,0,8,01,E0,30,FF,FF,FF,A5,FF,
-1762630422100724,0401E451,true,Rx,0,8,00,E0,2F,00,00,00,13,FD,
-1762630422100639,0401E481,true,Rx,0,4,11,01,C0,FF,00,00,00,00,
-1762630422100553,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422100425,0401E481,true,Rx,0,4,12,01,A1,FF,00,00,00,00,
-1762630422100297,0401E481,true,Rx,0,4,12,00,97,FF,00,00,00,00,
-1762630422088522,0401E412,true,Rx,0,7,00,05,12,00,AA,FF,01,00,
-1762630422088394,0401E412,true,Rx,0,7,01,05,18,00,79,FF,01,00,
-1762630422088266,0401E452,true,Rx,0,8,01,EC,A8,F6,FF,FF,6C,FC,
-1762630422088138,0401E452,true,Rx,0,8,00,EC,5F,F6,FF,FF,29,FD,
-1762630422085877,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422085493,040A2011,true,Rx,0,8,6F,00,07,00,FA,03,EF,DB,
-1762630422085322,04056411,true,Rx,0,8,FC,FF,0E,00,95,FC,EF,DB,
-1762630422084810,040A2012,true,Rx,0,8,6F,FF,F6,FF,A2,03,EF,DB,
-1762630422084682,04056412,true,Rx,0,8,FC,FF,0C,00,03,05,EF,DB,
-1762630422082975,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422081183,0401E411,true,Rx,0,7,00,05,11,00,8B,FF,01,00,
-1762630422081055,0401E411,true,Rx,0,7,01,05,FB,FF,B2,FF,01,00,
-1762630422080885,0401E451,true,Rx,0,8,00,F4,2E,00,00,00,17,FD,
-1762630422080757,0401E451,true,Rx,0,8,01,F4,30,FF,FF,FF,AF,FF,
-1762630422080671,0401E481,true,Rx,0,4,11,01,C0,FF,00,00,00,00,
-1762630422080543,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422080415,0401E481,true,Rx,0,4,12,01,AC,FF,00,00,00,00,
-1762630422080330,0401E481,true,Rx,0,4,12,00,8C,FF,00,00,00,00,
-1762630422080245,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422076960,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422076832,04098C51,true,Rx,0,3,00,F3,FF,00,00,00,00,00,
-1762630422075082,0405240A,true,Rx,0,3,23,01,00,00,00,00,00,00,
-1762630422073376,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422068555,0401E412,true,Rx,0,7,00,05,1D,00,AA,FF,01,00,
-1762630422068384,0401E412,true,Rx,0,7,01,05,12,00,7E,FF,01,00,
-1762630422068256,0401E452,true,Rx,0,8,01,00,A6,F6,FF,FF,8E,FC,
-1762630422068128,0401E452,true,Rx,0,8,00,00,5F,F6,FF,FF,13,FD,
-1762630422065440,040A2011,true,Rx,0,8,C9,FF,9C,FF,9A,03,03,DC,
-1762630422065312,04056411,true,Rx,0,8,FC,FF,0E,00,96,FC,03,DC,
-1762630422064843,040A2012,true,Rx,0,8,9B,FF,C8,FF,70,04,03,DC,
-1762630422064715,04056412,true,Rx,0,8,FB,FF,0B,00,07,05,03,DC,
-1762630422062709,0405C40F,true,Rx,0,8,00,01,71,39,F5,39,1F,1E,
-1762630422062539,0405C42F,true,Rx,0,8,00,64,CA,26,DD,FF,58,00,
-1762630422062453,0405C52F,true,Rx,0,5,00,D5,FF,D1,FF,00,00,00,
-1762630422062325,0405C40F,true,Rx,0,8,01,01,87,3A,BB,3A,E6,13,
-1762630422062155,0405C42F,true,Rx,0,8,01,64,4B,28,1B,00,D6,FF,
-1762630422062027,0405C40F,true,Rx,0,8,02,01,21,3D,E0,3B,85,EA,
-1762630422061899,0405C42F,true,Rx,0,8,02,64,28,29,D5,FF,0E,00,
-1762630422061771,0405C52F,true,Rx,0,5,01,CD,FF,31,00,00,00,00,
-1762630422061685,0405C52F,true,Rx,0,5,02,DA,FF,DB,FF,00,00,00,
-1762630422061173,0401E411,true,Rx,0,7,00,05,0D,00,8D,FF,01,00,
-1762630422061003,0401E411,true,Rx,0,7,01,05,FD,FF,C0,FF,01,00,
-1762630422060875,0401E451,true,Rx,0,8,00,08,2D,00,00,00,1A,FD,
-1762630422060747,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422060619,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422060491,0401E451,true,Rx,0,8,01,08,2F,FF,FF,FF,AF,FF,
-1762630422060363,0401E481,true,Rx,0,4,11,01,C0,FF,00,00,00,00,
-1762630422060278,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422060192,0401E481,true,Rx,0,4,12,01,A1,FF,00,00,00,00,
-1762630422060064,0401E481,true,Rx,0,4,12,00,97,FF,00,00,00,00,
-1762630422059936,0405C410,true,Rx,0,8,00,01,4E,44,D8,A1,A7,CF,
-1762630422059808,0405C430,true,Rx,0,8,00,64,B6,28,68,00,A0,00,
-1762630422059638,0405C410,true,Rx,0,8,01,01,BF,44,EA,96,8C,03,
-1762630422059552,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422059424,0405C430,true,Rx,0,8,01,64,E1,2B,6B,FF,54,00,
-1762630422059296,0405C530,true,Rx,0,5,01,25,FF,61,FF,00,00,00,
-1762630422059168,0405C410,true,Rx,0,8,02,01,7C,42,B3,90,74,D2,
-1762630422058998,0405C430,true,Rx,0,8,02,64,A1,2A,ED,FF,F2,FF,
-1762630422058912,0405C530,true,Rx,0,5,02,E0,FF,4C,00,00,00,00,
-1762630422058827,0405C530,true,Rx,0,5,00,71,FF,70,00,00,00,00,
-1762630422058102,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422054134,04072001,true,Rx,0,4,01,00,01,00,00,00,00,00,
-1762630422048545,0401E412,true,Rx,0,7,00,05,35,00,B4,FF,01,00,
-1762630422048417,0401E412,true,Rx,0,7,01,05,12,00,86,FF,01,00,
-1762630422048246,0401E452,true,Rx,0,8,01,14,A5,F6,FF,FF,A2,FC,
-1762630422048118,0401E452,true,Rx,0,8,00,14,5E,F6,FF,FF,FE,FC,
-1762630422045302,040A2011,true,Rx,0,8,98,FF,0A,00,1F,04,17,DC,
-1762630422045131,04056411,true,Rx,0,8,FB,FF,0C,00,97,FC,17,DC,
-1762630422044833,040A2012,true,Rx,0,8,4D,00,C8,FF,A1,03,17,DC,
-1762630422044705,04056412,true,Rx,0,8,FB,FF,0E,00,0B,05,17,DC,
-1762630422041164,0401E411,true,Rx,0,7,00,05,13,00,8D,FF,01,00,
-1762630422041036,0401E411,true,Rx,0,7,01,05,04,00,C0,FF,01,00,
-1762630422040865,0401E451,true,Rx,0,8,00,1C,2D,00,00,00,1D,FD,
-1762630422040737,0401E451,true,Rx,0,8,01,1C,2F,FF,FF,FF,AF,FF,
-1762630422040652,0401E481,true,Rx,0,4,11,01,C0,FF,00,00,00,00,
-1762630422040524,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422040396,0401E481,true,Rx,0,4,12,01,95,FF,00,00,00,00,
-1762630422040310,0401E481,true,Rx,0,4,12,00,A3,FF,00,00,00,00,
-1762630422033783,04030C82,true,Rx,0,4,20,01,00,00,00,00,00,00,
-1762630422033612,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422028535,0401E412,true,Rx,0,7,00,05,47,00,C3,FF,01,00,
-1762630422028407,0401E412,true,Rx,0,7,01,05,0C,00,86,FF,01,00,
-1762630422028279,0401E452,true,Rx,0,8,01,28,A4,F6,FF,FF,AD,FC,
-1762630422028108,0401E452,true,Rx,0,8,00,28,5D,F6,FF,FF,E6,FC,
-1762630422025420,040A2011,true,Rx,0,8,DA,FF,EA,FF,9F,03,2B,DC,
-1762630422025292,04056411,true,Rx,0,8,FB,FF,0B,00,99,FC,2B,DC,
-1762630422024823,040A2012,true,Rx,0,8,64,00,04,00,E3,03,2B,DC,
-1762630422024695,04056412,true,Rx,0,8,FA,FF,0F,00,0C,05,2B,DC,
-1762630422023842,0405240A,true,Rx,0,3,2B,01,00,00,00,00,00,00,
-1762630422021154,0401E411,true,Rx,0,7,00,05,1E,00,98,FF,01,00,
-1762630422021026,0401E411,true,Rx,0,7,01,05,00,00,C0,FF,01,00,
-1762630422020898,0401E451,true,Rx,0,8,00,30,2C,00,00,00,18,FD,
-1762630422020770,0401E451,true,Rx,0,8,01,30,2F,FF,FF,FF,AF,FF,
-1762630422020642,0401E481,true,Rx,0,4,11,01,C1,FF,00,00,00,00,
-1762630422020556,0401E481,true,Rx,0,4,11,00,91,FF,00,00,00,00,
-1762630422020428,0401E481,true,Rx,0,4,12,01,A0,FF,00,00,00,00,
-1762630422020343,0401E481,true,Rx,0,4,12,00,98,FF,00,00,00,00,
-1762630422012706,0405C40F,true,Rx,0,8,00,01,79,39,02,3A,37,1E,
-1762630422012578,0405C42F,true,Rx,0,8,00,64,C9,26,CF,FF,55,00,
